id,text,label,pred_label,pred_confidence,suggested_error_group,student_note
36218,"the thesis of father brown is that a good dose of roman catholicism will solve all of life ' s problems . a little proselytizing i don ' t mind , but this gets a bit ridiculous at times . some fine actors have played father brown over the years , kenneth more and barnard hughes are two good examples . alec guinness plays him in this film and does all right by him , but you didn ' t see any great demand for future father brown films . i suppose if you are a committed roman catholic it all makes perfectly good sense . it ' s far more important to catch the thief and convert him to your religion than see he ' s brought to justice . but that ' s what were asked to accept here . in fact there is a preliminary story before the main action of the film . guinness in clerical garb is caught trying to put back stolen articles that one of his parishioners sidney james had heisted during a robbery . that ' s the story he gives the local cops and of course this is something that james has confided in him so he can ' t break the confessional . now on to bigger game . master thief flambeau , played by peter finch has stolen a cross that is entrusted to father brown and was said to belong to st . augustine back in the day . but father brown is more interested in getting flambeau to go back to his faith than seeing him brought to justice . so he misleads the cops so he can accomplish his mission . i ' m sorry but this whole thing was just too much for me to swallow . father brown i ' d hate to say it was guilty of obstruction and ought to have been arrested . and he was under no obligation not to reveal anything he knew about flambeau , the man had not come to him as a penitent seeking absolution and spiritual advice . author g . k . chesterton , a very noted catholic lay person in his day , finds all this very reasonable . carried to his logical conclusion we should replace all police forces with an army of priests . guinness borrows from his own reverend ascoyne d ' ascoyne from kind hearts and coronets and from barry fitzgerald in going my way to create father brown . granted though brown is a lot shrewder than the other two . there ' s also a bit of colonel nicholson in this portrayal . in the bridge on the river kwai , guinness also was playing a character who ' s rather weird interpretation of the rules caused him to lose sight of what was important in the situation nicholson was in . father brown ' s an entertaining fellow when he ' s solving mysteries and making the authorities look foolish . we ' ve enjoyed brother cadfael do it in a medieval setting and american audiences liked father dowling played by tom bosley a few years back . this film should have stuck to being entertaining .",negative,positive,0.9761904943092129,,
33759,"i loved this movie when it first came out ( but i was just 12 years old then - and i had forgotten this film existed until one day i found a used copy for sale at a gas station . i bought it and i couldn ' t wait to watch this film that had i loved as a kid , and then as i saw this film again many years later , it hit me . . . . why in the world did i like this film as a kid , watching it again as an adult i realized that this film is terrible . the saddest part about this film is that they had everything in place to make the greatest western ever and they blew it ! ! ! the costumes are perfect , good actors , there are 2 music scores the orchestrail score is wonderful , and keeps with the classic spirit of the old timey lone ranger alive , the second score is a series of songs by country music artest like merle haggerd , and the statler brothers and those songs like "" the man in the mask "" are so bad that they are funny . this movies strongest point is that it had a briliant storyline , and one of the best western plots ever , and for a while its fun to watch as john reid is nursed back to health , after he and his fellow rangers are ambushed . its fun to see him grow into his new life and identity as the lone ranger , as he concels his identity , and goes on a revenge run to get the gang responsible for killing his brother and all his fellow rangers to whom he rode with . but unfortunatly , as good as the storyline is , its all ruined by merle haggard narrating everything as you are watching it happen ( for the love of god why did they do that ? ) between merle haggard ' s narration and the statler brothers singing corny ( stupid ) songs like "" ride little cowboy "" being playing in the backgound make this movie impossible to take serious . i would love to see a really good producer take this same script and story and re - do this film right , because at the heart of this silly film is a great western . - - - i would descibe this film as a beautiful woman dress in the ugliest clothing . i give it 4 stars out of 10 - - if your 12 years old , and dont know better , then you might love it .",negative,positive,0.9757471165413437,,
15598,"an imagination is a terrible thing to waste . . . especially when you have talented actors . writer / director jones wastes no time in siding the viewer with his protagonist . anyone who has shared an apartment with a slob will be crying with laughter . anyone who has arrived while a meter maid places a ticket on your windshield will just plain cry . we ' ve all wanted to rip a terrible toupee off a man ' s head . these are only snippets of what ' s in store when watching "" cross eyed "" , a heartfelt film that should be a stepping stone for jones and his wry sense of humor both in front and behind the camera .",positive,negative,0.9737036695592404,,
7758,"a wonderful television mini - series completely ruined by a 45 - year old woman trying desperately to pass herself off as a 16 - year old ingenue ! no exaggeration - that ' s the actual age of the character played by ali macgraw when the film opens just prior to the surprise attack at pearl harbor . this tv mini - series really is the most classic example of the title of this post and one i refer to whenever the topic comes up . that alone makes this completely unwatchable , despite the fact it ' s one of the best filmed wwii ' global ' dramas tv has ever produced . if you have the stomach - or a decent fast - forward ability - you might be able to enjoy the late robert mitchum in a very strong performance . i ' m stunned at some of the comments referring to the love story ( pun intended ) . did they watch the film with their eyes closed ? or are they aging boomers who never cease to amaze me with their "" selective memories "" and "" selective vision "" . i ' m a boomer myself so don ' t think for a second i ' m some hubristic young punk . 45 will always look 45 . get used to it . deal with it . age gracefully damnit . the winds of war could have been . . . so good . how much more would we be talking about this mini - series today , some 25 years later , had an actual ingenue been cast in such an important & critical role ? right now , with the constant haggard old biddy distraction , that alone cancels out most of the wonderful aspects of the winds of war .",negative,positive,0.9727613480317411,,
16142,"why a good actress like elizabeth berkley stars in this commonplace movie ? ? ? ! ! ! the cast gives some good performance ( elizabeth berkley as a barbie girl , ele keats as a girl without mother and justin whalin , a guy eternally lessened by his bother ) , but the direction is extremely boring and the story is not so interesting and original . i can not believe that a movie like this was produced for the big screen ! julie corman ( the producer ) : are you crazy ? ? ? ! ! !",positive,negative,0.9713507996616993,,
22685,"i watched this on an 8 hour flight and ( presumably because of the pressure and the altitude ) i actually found it mildly entertaining ( emphasis on the "" mild "" ) . the actual idea behind the film was brilliant : a woman dies , her fiancé falls in love with someone else , she decided to make sure they don ' t get together , but eventually she lets them do it . sadly the actual film wasn ' t as good . ok , there were a few laughs and the actors all worked well . but from the beginning the plot was about as predictable as the destination of the flight i was on . i think the whole gay - but - not - gay friend part of the story could have been worked a lot better . the talking parrot was a nice idea but to be honest : it wasn ' t really very funny . in summary the film was more interesting than staring at the seat in front of me , but it was a close call .",positive,negative,0.9698368520351205,,
18084,"i really wanted to like this film and i don ' t think i was terribly disappointed . being an american history teacher , i felt an obligation , almost , to see this film and as far as the history went , it wasn ' t bad . sure there were a few mistakes here and there ( especially with the timeline - - the movie only appeared to last a few months or perhaps a year - - not over six years of actual fighting ) , but the overall spirit of the film and the battle sequences were excellent . unfortunately , the movie also included a pretty meaningless subplot involving a difficult to believe romance between a poor patriot and a rich loyalist . for the most part , it really served to distract from the overall plot and just seemed "" tacked on "" - - like a plot device instead of a real honest - to - goodness romance . in fact , as much of the romance boiled down to the dumb cliché of "" love at fist sight "" , it was kind of annoying the more i think about it . however , in spite of this romance , the film is truly interesting and inspiring - - - plus , in so many ways it seems as if the much later film , the patriot , was copied from this griffith film ! ! ! both films followed the exploits of an evil leader fighting for the british and using horrible and evil tactics against the civilians - - and both having the secret intention of using this as a "" springboard "" to starting their own nation in the america ! ! ! the only major difference is that this film is set in the north and the patriot was in the carolinas . it sure would have been nice if mel gibson and the rest had acknowledged their debt to d . w . griffith for the story ideas . it just doesn ' t seem all that likely that the two stories were created independently of each other . ps - - despite me liking this film and some other of griffith ' s films , he does deserve to once again "" burn in hell "" for his having white actors portray all the black servants in the film ! this is a sick and bigoted thing that griffith did in so many of his films - - especially in birth of a nation . i gotta assume based on this and the way he portrays blacks that he was a - ok with slavery and was quite the apologist for this "" quaint institution "" ( don ' t get mad at me - - this is meant as sarcasm ) .",positive,negative,0.9697530351511213,,
32579,"very disturbing , but expertly crafted & scripted and intelligently directed with a good eye for color and detail . mary beth hurt , sandy dennis , and especially randy quaid are unusually good . the story centers around a young boy ( bryan madorsky ) wondering where all the leftovers they eat every night comes from . his parents ( hurt , quaid ) strange behavior causes the school psychiatrist ( dennis ) to get involved . it is a gruesome cannibal movie . but it ' s not bad . if you like hannibal , you ' ll love this . if you don ' t like parents , stay away from the film . just giving advice to cannibal lover and haters . rated r for strong adult themes and graphic violence .",negative,positive,0.9688704152470687,,
27754,"as powerful as the true story of phoolan is , this book this film is based on came out before she herself was released from prison and had the chance to tell it . it is allegedly based on her diaries but she is illiterate . how does that work ? that said , some areas of he film are accurate and the acting isn ' t bad , with some sensitivity being shown . really though this story needs to be old in a tv series . far to much happens to cram into a couple of hours . read her autobiography . highly recommended . it is a fantastic story .",negative,positive,0.9683457066375109,,
14750,"i ' ve read some terrible things about this film , so i was prepared for the worst . "" confusing . muddled . horribly structured . "" while there may be merit to some of these accusations , this film was nowhere near as horrific as your average dvd programmer . in fact , it actually had aspirations . it attempted something beyond the typical monster / slasher nonsense . and by god , there are some interesting things going on . ms . barbeau is a miracle to behold . she carries the film squarely on her shoulders . this is not to say that it ' s a masterpiece . unholy ultimately collapses under the weight of its own ambition . there are just too many ( unexplained ) subplots trying to coexist . and the plot loopholes created by time travel are never really addressed : for example , if hope knows that her mother is evil and that she will ultimately kill her brother , then why doesn ' t she just kill ma in the film ' s very first sequence ? seems like it would have beat the hell out of traveling into the future to do it . still , i give unholy points for trying . a little ambition is not a bad thing .",positive,negative,0.9679681668190044,,
41673,"where do i start . do i say how great the cinematography is . do i praise certain scenes which show the directors creativity . do i tell how realistic the scenes on ellis island are . should i mention that for a change we do not have the cliché scene of viewing statue of liberty . ( by now immigrants viewing the statue from the ships railing is a cliché ) now whats not likable , two major things , one being a modern song score & not even a good one to boot . second & nearly deadly the film is boring it moves so slow , that watching paint dry would be an improvement . the 118 minute running time is to long & yet the film seems unfinished . we see no scenes of this family in the us . our hero mentions he wants to find his twin brother , i would have enjoyed scenes of his futile of maybe lucky search , instead of other drawn out scenes . the film is a near miss . ratings *** ( out of 4 ) 81 points ( out of 100 ) imdb 7 ( out of 10 )",positive,negative,0.966850215416236,,
17661,"this film evil breed : the legend of samhain contains very little thought or effort . it is ridiculed with specs of ultra fast "" slasher "" style death and plain disgusting acts of death . the acting was rated a d as the actors show very little ability , and the stupidity of them in the film is too questionable . the way they portrayed what people their ages act like was incredibly different . the odd split of porn is fit in thought it really doesn ' t offer much , and any area that is respectable but is quite quickly run down with absolute gut wrenching death . example is the poor fellow whom is disemboweled from his anus , and the scene lasts for about 5 minutes . it is terribly obvious of how little of a fight the kids put up . this film is a good choice for someone who likes to watch some awful deaths and practically torture .",positive,negative,0.9650444428880004,,
46540,"the new voices scare me ! kuzco doesn ' t have to pass some frickkin ' academy to become emperor again ! it ' s the same thing over and over , isn ' t it ? this is a kids ' show , right ? yzma turns kuzco into something stupid , like an animal . he learns a lesson . everything is the same ! ! ! ! ! david spade and john goodman never returned . . . *sniffle* ! nothing changes ' cause disney won ' t do anything ' bout it . it ' s probably one of the most retarded shows ever ! the first movie was so damn better ! malina ' s probably the only person i like . kuzco ' s such a crybaby ! kronk is retarded ! and yzma ' s retarded - er ( if that ' s even a word ) ! what i meant to say is . . . how could you , disney . . . why ?",positive,negative,0.9638488318932247,,
4431,"one of frances farmer ' s earliest movies ; at 22 , she is absolutely beautiful . bing crosby is in great voice , but the songs are not his best . martha raye and bob burns are interesting , but their comedy , probably great in its time , is really corny today . roy rogers also appears - in a singing role . in my view only worth watching if you are a frances farmer fan , and possibly a bing crosby fan .",negative,positive,0.963449306654196,,
12497,"i saw this movie , just now , not when it was released and hailed as best picture of the year here in israel . and to summarize everything right now , i will just say : this is not a good film . this is dror shaul ' s second feature film , and i have to admit that his first and the tv drama he made before this picture are much better . further more , this is his first attempt at directing a drama . the early works were comedies , and were funny and effective . the first thing you have to know if you ' ll ever see this film : israel of the 21st century hates the kibbutz and the values it represented since the formation of the state of israel . the real situation of the kibbutzim is very dire , and some of them disappear one by one . the kibbutz , hebrew word for collective , was a sort of village for members only , where the values of equality and socialism were the dogma for everyday life . with the change in social values with time , it seems now that the kibbutz was a place where the human spirit was repressed , locked within the dogma rules , with no ticket out . the entrance of capitalist values and way of life in the 90 ' s and so far made it very hard on the kibbutzim to survive . the crazy mother in the film is the central metaphor for that . but , i regard this film as having nothing to do with nostalgia for the good old days of the kibbutz . once , it was a dream of every young couple to live in a kibbutz and raise children in this quite and beautiful environment . but the film shows the opposite . that the kibbutz , with it ' s socialist dogma , was a place sort of like a cult of crazy people , with crazy ideas that undermine the freedom of each individual within the collective . this is the central philosophy of post modern capitalism : your individuality is the most important thing . you must place yourself in the center , and no one else but you is the matter . this is the philosophy the film stands for , and that ' s just it ' s first sin . if you disagree with me on the political side , i ' m sure you will agree that the acting , the tone of the film , it ' s script and it ' s direction are the four sins that follow . the film has no real visual text and none of it ' s shots is something to remember . it is also very "" delicate "" , a delicacy that is no more than artsy fartsy attempt to provoke emotions , which do not surface , not in the film and not with the viewer . it brings nothing but boredom . can someone please explain : why this film won so many prizes ? maybe because it shows that israel is in line with the rest of the world , hating socialist and human values ? or maybe it shows that israel is a "" delicate "" place , not giving in to dogmas and fanaticism ? that we are basically very human and good people , capable of emotions , especially when they are fake ones , just like capitalism expects us to be ? or maybe because it tells one of the biggest lies of israeli cinema in recent years , a lie that undermines the justification of the existence of the jewish state ? no matter what the answer is , it ' s not a good one . not for the world , not for human values and not for the jews .",negative,positive,0.9622251353157082,,
6519,"the films of upa are surprisingly well rated on imdb despite the fact that the animation quality is light - years behind that of looney toons , disney and mgm at their prime . sadly , due to rising costs in making pretty cartoons with high frame - rates and lovely backgrounds , the upa style ( which debuted about 1950 ) began to dominate in the late 50s and 60s . after all , the films were dirt cheap to make and they ' d received several oscars to "" prove "" that the cartoons were now mainstream . so as a result , lousy animation was becoming the norm and this trend wasn ' t reversed until the 1980s . this upa film is one of the early ones . the characters are very simply drawn ( any simpler and they would have used stick figures ) and the backgrounds were ugly - - simple line drawings with colors added in a very slap - dash manner ( often with a sponge and rarely completely filling the items ) . as for the story , it ' s a jive story with a strong jazz style attitude . some will love this , others will just find it very , very loud . it ' s the traditional "" frankie and johnny "" story and because of the shootings and all , it ' s probably not a great film for the kids . heck , because of the animation and jazz , it ' s not a particularly good film for me , either ! some will read my review and no doubt think i am a crank ( which i am , to a degree ) . however , i love animated films and a little of this minimalistic upa style goes a very , very long way and you can ' t seriously consider them great works of art - - just very , very quickly made cartoons . ignore the oscars and try watching some classic cartoons or something - - anything else !",negative,positive,0.959084946678928,,
15165,"in the aftermath of watergate , a number of conspiracy movies appeared , such as this one , written by the late adam kennedy ( based on his novel ) . gene hackman plays ex - vietnam veteran ' roy tucker ' , a loser who has wound up in prison . he receives visits from marvin tagge ( richard widmark ) , who claims to represent an organisation designed to assist the wrongly convicted . they offer him freedom , and despite distrusting tagge he accepts . but he brings along a fellow cell mate by the name of spiventa ( mickey rooney ) . exactly why is hard to see , as spiventa is an irritating little man who drives tucker mad with persistent talk of sex , not what you want to hear when you are behind bars . tagge ' s benefactors kill spiventa before tucker ' s astonished eyes . reunited with wife ellie ( candice bergen ) , and given a new identity ( strangely , he does not attempt to change his appearance . shaving off that cheesy moustache would have been a start ) , he settles down , but finds there is a catch - tagge wants tucker to do no less than assassinate the president of the united states . he refuses , so tagge has ellie abducted . . . i will leave the synopsis here , but i am sure you can guess the rest for yourself . the script has enough plot holes to make you want to read the book ( neat trick that ! ) . the people tagge represents are never revealed . the allusions to j . f . k . ' s killing are unmistakable . despite the findings of the warren commission , the doubt as to whether lee harvey oswald acted alone persists to this day . this was stanley kramer ' s first movie in years , and while no turkey , it lacks the grip of say john frankenheimer ' s ' the manchurian candidate ' or alan j . pakula ' s ' the parallax view ' . being a left - wing conspiracy movie , it tends to skirt around its subject matter instead of getting to grips with it . i prefer right - wing ones myself - they are funnier ! ' domino ' has the look and feel of a made - for - t . v . movie , and boasts what must be the easiest prison escape in movie history not to mention an ending copped from the michael caine classic ' get carter ' . what makes it watchable are gene hackman and richard widmark . the latter , who sadly passed away earlier this year , is superb as the mysterious tagge , who initially appears to be behind the operation until he too is ruthlessly eliminated , beginning a chain of deaths designed to remove all trace of evidence as one by one the perpetrators of this evil plot fall - just like dominoes . as tucker , the innocent pawn , hackman is marvellous . you have to wonder though why he chose to hide out in such an obvious place . in his shoes , i ' d have fled to the other side of the world , anywhere to get away from these fanatics . hackman ' s love scenes with bergen slow the plot down , and it is almost a relief when she gets snatched . presumably the producers thought so too , which explains why it opens with a bizarre prologue setting out the film ' s entire premise - voiced by british actor patrick allen - warning the audience that ' they ' are out there , and that ' they ' are out to get us . comedian les dawson later spoofed this opening in his b . b . c . show ' the dawson watch ' . mickey rooney had earlier worked with kramer on ' its a mad , mad , mad , mad , mad world ' . his ' death ' scene here resembles like an outtake from that picture , with the actor looking as though he has been stung by a wasp rather than shot dead . conspiracy movies used to be only made by the left , but now the right are getting in on the act too . last year , ' taking liberties ' , an absurd concoction of lies and half - truths about tony blair ' s government turned out to be britain ' s answer to ' reefer madness ' . at least , ' domino ' had lovely candice bergen . the best chris atkins ' film could offer was anne widdecombe ! surprisingly , ' the domino principle ' was made by sir lew grade , the legendary british television mogul behind ' the saint ' , ' jesus of nazareth ' and ' the muppet show ' . he worked with adam kennedy again in 1980 on ' raise the titanic ! ' , whose failure was so great it sank grade ' s ambitions of being the new louis b . meyer . being somewhat open - minded , i would not rule out the possibility of a conspiracy .",positive,negative,0.958584877728644,,
16195,"at first glance i expected this film to be crappy because i thought the plot would be so excessively feminist . but i was wrong . as you maybe have read in earlier published comments , i agree in that the feminist part in this film does not bother . i never had the idea that the main character was exaggerating her position as a woman . it ' s like guzman is presented as somebody with a spine , this in contrast to her classmates . so i was surprised by the story , in fact , i thought it was quite good , except for the predictable end . maybe it would ' ve been a better idea to give the plot a radical twist , so that the viewer is somewhat more surprised . in addition , i ' d like to say that rodriguez earned her respect by the way she put away her character . i can ' t really explain why , but especially in the love scenes she convinced me . it just looked real i think . i gave it a 7 out of 10 , merely because of the dull last half hour .",positive,negative,0.9571582152616355,,
26218,"i was pleasantly surprised with this one . it ' s actually quite interesting and engaging . the cast is strong , even dan cortese . brooke shields has come into her own as an actress . black and white must have really set her free , ' cause i have never seen her in this much command playing a conventional character . if marketed right , could be a medium - size hit .",negative,positive,0.95138238712126,,
3259,"it ' s a real challenge to make a movie about a baby being devoured by wild canines and the mother being wrongly accused of murder funny but against all odds this one succeeds . meryl streep gives the performance of her life , melodramatic , overwrought but with that comic genius that keeps you laughing even as a mother struggles with the ultimate horror . if comedies about the infants being eaten by dogs are not your cup of tea you might be uncomfortable watching this and , yes , it is an odd choice of topic for a farce but really very little of the movie has anything to do with that as it focuses on giving streep a showcase for her aussie accent and facial contortions . throwing in a slam at media bias and sensationalism and disregard for either the truth or ethics gives the movie the chance to make the daring point that those things are bad .",negative,positive,0.9485685953664308,,
5390,"the story is similar to et : an extraterrestrial run around on earth and tries to come back home . while its stay on our planet , it will create friendly ties with humans . but , unlike et which exudes drama , comedy , poetry , this movie is only fun . it is indeed a pure dysney production : its core audience are children & the movie is more more in the visual than in the message . thus , you will find some funny scenes ( the first sighting of the town , a "" cosmic "" stray toaster ) and the casting is experimented , with special mentions to "" doc "" , who rejuvenates in a "" mac fly "" character , and to hurley , who seems open to auto - derision . ice on the cake : the main title is scored by danny elfman , and like every other great composer , you recognize his "" voice "" before he is even credited .",negative,positive,0.9484694493846156,,
9813,"this is the version that even the author hated , because it ' s so schmaltzy . they gave it a ' happy ending ' and changed a lot of the dialogue , and it ' s just a big pile of saccharine . the ' stage manager ' is quite good , i believe he originated the role , but everyone else falls into that acting style of the 40 ' s that is really just posing . the one great feature - the music . this has one of the best scores ever recorded , and it ' s worth seeking out in a record shop . overall i think the 1989 spalding grey / eric stoltz / penelope miller version is far superior .",negative,positive,0.9414991114098182,,
